full_size,compressed,compression_t,decompression_t,res_type,sample_id,tissue,ratio
1131740241,252928257,12.63,6.5,gzip1,GSM3954952,stomach,4.474550429531486
1125788305,167021387,10.86,6.09,gzip1,GSM4213828,lung,6.740384122184304
1121353969,233826840,11.63,6.17,gzip1,GSM3711775,adipose,4.795659766859955
1097566897,223109182,11.33,5.94,gzip1,GSM3396185,bone_marrow,4.919416077640409
1082687569,228087063,11.22,5.91,gzip1,GSM3711774,adipose,4.746817091506851
1082283665,238802048,11.49,5.77,gzip1,GSM3509838,kidney,4.532137283010236
1078654961,243360570,11.89,6.21,gzip1,GSM3732871,testis,4.432332489194942
1061767441,227944591,11.09,5.85,gzip1,GSM3375767,tonsil,4.658006739014922
1055268657,232919108,11.51,5.84,gzip1,GSM3402078,testis,4.530622953441845
1052298801,217247311,11.1,5.46,gzip1,GSM3439919,lung,4.84378285814548
1049170289,227080319,11.5,5.93,gzip1,GSM3954948,stomach,4.620260767733024
1032854225,214988982,12.85,6.59,gzip1,ERS3861784,skin,4.804219339017104
1031824401,210736399,12.94,6.59,gzip1,ERS3861782,liver,4.896279930264918
1028616433,216410194,12.79,6.27,gzip1,ERS4228639,thymus,4.753086783887824
1019788785,219844619,11.02,5.81,gzip1,GSM4463229,eye,4.638679762273372
976964561,221765499,10.88,5.32,gzip1,GSM3526584,testis,4.405394731846904
969207185,202885368,11.76,5.48,gzip1,ERX2756728,placenta,4.77711721921711
954498353,208575521,10.52,5.31,gzip1,GSM4463234,eye,4.576272174336316
941705073,179110078,9.25,5.04,gzip1,GSM3396177,bone_marrow,5.257688922451365
935534769,198636142,9.9,5.14,gzip1,GSM3732366,blood,4.70979127756116
927101361,194806905,9.77,5.18,gzip1,GSM3667327,skin,4.759078539849499
915133841,192988410,9.65,5.05,gzip1,GSM3738542,blood,4.74191087951862
908602353,199391937,9.79,4.86,gzip1,GSM3509840,kidney,4.556866073275571
903939729,202401090,9.77,4.83,gzip1,GSM3509839,kidney,4.46608132890984
896455729,190595811,9.76,5.14,gzip1,ERX2756736,placenta,4.703438781243729
893370545,191001786,9.51,4.87,gzip1,ERX2756742,placenta,4.6772889600100385
887171441,193766322,11.73,5.66,gzip1,GSM3711771,adipose,4.5785636628846165
869841329,187271331,9.39,4.79,gzip1,GSM3732364,blood,4.644818426585541
867588689,203938150,9.83,4.89,gzip1,ERX2756712,decidua,4.254175538024641
854045073,198361984,9.59,4.7,gzip1,GSM3526583,testis,4.305487653319701
777766353,163790811,8.12,4.19,gzip1,GSM3738538,bone_marrow,4.748534720913007
777554833,164154765,9.8,4.95,gzip1,GSM3738543,blood,4.73671801729301
768002897,150833200,9.51,4.92,gzip1,GSM3396164,bone_marrow,5.091736414794621
767198129,125080105,8.29,4.42,gzip1,GSM4213826,lung,6.133654340952144
707724881,153347246,9.06,4.65,gzip1,GSM3402080,testis,4.615178292800902
688370993,148320343,7.72,4.07,gzip1,ERX2756718,blood,4.641109770087303
661403057,136890587,7.05,3.63,gzip1,GSM3396180,bone_marrow,4.831618239755229
649449553,145757945,7.13,3.58,gzip1,GSM3711781,adipose,4.4556717165572
640449329,136929512,6.73,3.5,gzip1,GSM3711782,adipose,4.677219100875785
634667281,103052464,5.95,3.08,gzip1,GSM4213824,lung,6.158681281022063
632658769,143114309,7.07,3.5,gzip1,GSM3319032,ovary,4.420653486158397
624164945,95151246,5.41,3,gzip1,GSM4213830,lung,6.559713837063153
616878929,137408332,8.01,3.95,gzip1,GSM4037982,eye,4.4893851778944525
602355089,134650393,7.86,3.95,gzip1,GSM3020393,blood,4.473474422016726
598873873,138226845,8.03,3.94,gzip1,GSM3711779,adipose,4.332543891890175
586670929,95811383,6.94,3.54,gzip1,ERS3861813,yolk_sac,6.123186104097882
519896305,119611653,5.75,2.87,gzip1,GSM3319036,ovary,4.346535575425916
513683697,117111033,5.64,2.95,gzip1,GSM4037981,eye,4.386296353478498
513067057,105913701,5.3,2.73,gzip1,GSM3738537,bone_marrow,4.8441991182991515
508856177,118003768,6.89,3.36,gzip1,GSM3319038,ovary,4.3122027849144615
502460401,104405991,5.29,2.72,gzip1,GSM3557970,ovary,4.812562920838518
500490513,107261428,6.44,3.23,gzip1,GSM3557969,ovary,4.666081016560772
496826001,112241227,6.46,3.26,gzip1,GSM3319035,ovary,4.426412774336474
495685617,113651602,5.53,2.76,gzip1,GSM3319034,ovary,4.361448569814264
485909585,104976644,5.27,2.71,gzip1,GSM3711776,adipose,4.628739941429258
472545681,97428415,5.86,2.98,gzip1,GSM3738536,bone_marrow,4.85018339875487
472091793,101705843,5.92,3.09,gzip1,GSM3711784,adipose,4.641737181215833
465134737,97866262,5.79,2.82,gzip1,GSM3738541,bone_marrow,4.752758790358214
460712433,110100001,6.22,3,gzip1,GSM3711768,adipose,4.184490724936506
456134641,95902001,5.74,2.85,gzip1,GSM3738540,bone_marrow,4.756257807384019
420446609,88436753,5.14,2.76,gzip1,GSM3723357,bladder,4.7542067606213445
417977521,92882263,4.66,2.33,gzip1,GSM3319037,ovary,4.500078997859903
417525425,97692144,4.69,2.3,gzip1,GSM3319039,ovary,4.27388946443841
415025041,86762210,5.25,2.66,gzip1,GSM3557971,ovary,4.783477057580714
393240817,91097866,4.41,2.24,gzip1,GSM3711761,adipose,4.316685277786858
392430097,91223759,5.38,2.57,gzip1,GSM3319043,ovary,4.301840894322279
347442769,75370888,4.48,2.29,gzip1,GSM3557964,ovary,4.609774121276109
345064849,79343044,4.75,2.34,gzip1,GSM4475053,lung,4.349024584940301
329073073,74523471,4.52,2.4,gzip1,ERX2756710,decidua,4.415697076160073
327255985,74740442,4.56,2.34,gzip1,GSM3319044,ovary,4.378566359026884
323289041,73938401,4.38,2.2,gzip1,GSM4037301,lung,4.372410501547092
319991665,73917555,4.32,2.2,gzip1,GSM3319045,ovary,4.329034760416521
310012337,72802127,4.27,2.06,gzip1,GSM4037305,lung,4.25828680802142
285429297,61578222,3.81,2.03,gzip1,GSM3711762,adipose,4.635231218595432
279126737,56588192,3.5,1.81,gzip1,GSM3557963,ovary,4.932596839284068
278169937,64079168,3.78,1.8,gzip1,GSM3954950,stomach,4.341035404829226
277053617,61404962,3.79,1.92,gzip1,GSM3557959,ovary,4.511909265573684
274192017,62482351,3.7,1.87,gzip1,GSM4475051,lung,4.388311460943587
271739697,58676681,3.52,1.84,gzip1,ERX2756737,decidua,4.631136123735424
264414289,56988168,3.49,1.77,gzip1,GSM3557973,ovary,4.639810302377153
262739473,62153862,3.11,1.5,gzip1,SAMN14275543,blood,4.227242918549454
253866769,67934214,4.11,1.84,gzip1,GSM3711764,adipose,3.736950117653529
251196049,60482449,3.44,1.68,gzip1,ERX2756720,blood,4.153205651444438
242917425,54776592,3.26,1.68,gzip1,GSM3319041,ovary,4.434694020394697
240803825,54946224,3.3,1.64,gzip1,ERS3861814,liver,4.382536368650191
238866353,53513294,2.62,1.34,gzip1,GSM3732362,blood,4.46368248233794
237450993,54007650,3.17,1.62,gzip1,ERX2756708,decidua,4.39661775692888
232900753,52671816,3.03,1.48,gzip1,GSM3576410,rectum,4.42173387376657
225839953,53650869,3.08,1.53,gzip1,GSM4037302,lung,4.209436999054013
223659377,51023668,2.98,1.51,gzip1,GSM4475052,lung,4.383443718707169
222910385,51408572,2.97,1.43,gzip1,GSM3576412,blood,4.336054792574282
214801233,50206453,2.83,1.35,gzip1,SRX4733403,placenta,4.278359058744899
212102289,49818287,2.86,1.44,gzip1,GSM3711769,adipose,4.257518709946812
208710641,50360492,3.69,1.59,gzip1,GSM4037306,lung,4.144332843293111
193283185,41447701,3.1,1.43,gzip1,GSM3360836,brain,4.66330291757316
185651441,40543857,2.44,1.35,gzip1,GSM3557968,ovary,4.579027619399901
170667665,39185143,3.01,1.31,gzip1,GSM3148575,mammary,4.355417689811672
168120305,38510252,3.01,1.24,gzip1,GSM3148576,mammary,4.365598672270439
166612977,34116302,3.04,1.21,gzip1,GSM3509837,kidney,4.88367634335046
165746929,40743078,3.03,1.23,gzip1,ERS4228664,thymus,4.068100328600603
161478385,35924209,2.15,1.07,gzip1,GSM3711785,adipose,4.494973988153783
159820945,38660115,2.22,1.05,gzip1,GSM3576408,rectum,4.134000765388308
155764817,36239198,2.03,0.97,gzip1,ERX2756722,decidua,4.2982412855825345
155126321,35187435,2.08,1.02,gzip1,GSM4037316,lung,4.408571440345112
154451121,34261678,1.69,0.87,gzip1,GSM3319040,ovary,4.507984722756428
154343921,37936920,1.85,0.9,gzip1,GSM3576428,ileum,4.0684357348988796
152787537,35268408,1.72,0.9,gzip1,GSM3557967,ovary,4.332135916086714
148339857,34817615,1.69,0.84,gzip1,GSM3148577,mammary,4.260483005513158
146076785,34615826,1.97,1.01,gzip1,GSM3711770,adipose,4.219942202159209
142603953,32002651,1.9,0.94,gzip1,GSM3319042,ovary,4.456004379137216
138696017,33931344,1.9,0.92,gzip1,GSM3576430,ileum,4.087548580451161
131174961,32124476,1.9,0.96,gzip1,GSM3576420,blood,4.083333872901148
131146193,32366057,2.36,0.91,gzip1,GSM3576422,blood,4.051966941787194
129191057,28319561,1.7,0.83,gzip1,GSM3576400,rectum,4.561901824678709
128734705,30516561,2.18,0.99,gzip1,GSM3148578,mammary,4.218519413114735
125914609,28049005,2.1,0.88,gzip1,GSM3319046,ovary,4.489093605994223
123848817,29372793,2.17,0.84,gzip1,GSM4037313,lung,4.2164467301424144
120866609,28636989,2.04,0.92,gzip1,GSM3148579,mammary,4.220646556102668
120734065,29442893,1.77,0.85,gzip1,GSM3576415,blood,4.100618271444997
119721201,26079913,1.64,0.81,gzip1,ERX2756739,decidua,4.590552161734589
117692145,28580164,1.36,0.68,gzip1,GSM3711766,adipose,4.117966048060466
111830641,27747642,1.57,0.74,gzip1,GSM3576429,ileum,4.030275473497892
109421553,24582873,1.23,0.62,gzip1,GSM3557966,ovary,4.45112957301614
106936753,24247263,1.41,0.68,gzip1,GSM3576398,rectum,4.410260778711395
104659537,24367963,1.17,0.57,gzip1,GSM3576401,rectum,4.294964540121798
100641969,25001600,1.38,0.65,gzip1,ERX2756721,decidua,4.025421133047485
97709201,23288334,1.19,0.58,gzip1,GSM3576427,ileum,4.195628635350214
93297873,23885015,1.15,0.57,gzip1,GSM3711778,adipose,3.9061257863978733
88070993,20533679,1.01,0.49,gzip1,GSM3576414,blood,4.289099532528973
83420657,19814463,0.96,0.46,gzip1,GSM3576403,rectum,4.210089216144793
83146769,17560154,1.08,0.5,gzip1,GSM4142871,lung,4.734968098799134
81480465,19524494,1.11,0.53,gzip1,GSM3576405,rectum,4.173243362926589
80856081,20551271,1.16,0.53,gzip1,GSM3576419,blood,3.9343591449891346
79369841,19567662,1.09,0.52,gzip1,GSM3576416,blood,4.056173956806899
78115537,18806348,1.05,0.5,gzip1,GSM3576413,blood,4.153679225759302
77677969,18118531,1.01,0.49,gzip1,GSM3576402,rectum,4.287211198302997
77434065,16465862,0.82,0.41,gzip1,GSM4142873,lung,4.702703387165519
76864849,16831956,0.83,0.42,gzip1,GSM4475050,lung,4.566602301004114
72001841,16443605,0.78,0.38,gzip1,ERX2756711,decidua,4.378713852588894
71654801,16173022,0.79,0.39,gzip1,GSM3576399,rectum,4.4305140375125935
71335825,18042597,0.85,0.41,gzip1,GSM3576418,blood,3.9537448516973472
70228305,17892720,0.86,0.42,gzip1,GSM3576426,ileum,3.924965293147157
69941073,16758172,0.82,0.4,gzip1,GSM3576406,rectum,4.173550253571809
60573777,14566441,0.72,0.36,gzip1,ERS4228662,thymus,4.158447283039145
59390705,15042589,0.71,0.33,gzip1,ERX2756724,decidua,3.948170424652299
59291281,14722181,0.69,0.35,gzip1,GSM4037323,lung,4.027343570901621
54840337,13214154,0.64,0.32,gzip1,GSM3576407,rectum,4.150120923367474
54639057,13098080,0.63,0.31,gzip1,GSM3576404,rectum,4.171531781757326
52738161,11663829,0.65,0.33,gzip1,ERS4228668,thymus,4.521513561284206
51447409,12139575,0.73,0.33,gzip1,GSM3576409,rectum,4.2379909510835425
49306513,11109387,0.67,0.33,gzip1,ERS4228669,thymus,4.438274857109578
48007249,10231220,0.61,0.3,gzip1,GSM4272901,muscle,4.6922311317711864
47868657,11963760,0.67,0.31,gzip1,GSM3576425,blood,4.001138187325724
47022353,11631469,0.58,0.27,gzip1,GSM3576421,blood,4.042683946455947
44523953,10126173,0.62,0.3,gzip1,ERS4228672,thymus,4.396918065689772
43297457,9389370,0.46,0.23,gzip1,GSM4272902,muscle,4.611327171045555
43097105,10526301,0.5,0.25,gzip1,GSM3576411,blood,4.094230727394172
42101361,9516241,0.46,0.23,gzip1,GSM5051497,tonsil,4.424158761847246
42072625,9432142,0.57,0.26,gzip1,GSM3576397,rectum,4.460558905919779
42002865,9709194,0.49,0.24,gzip1,GSM3319047,ovary,4.326091846552865
41971121,9771097,0.49,0.24,gzip1,ERS4228670,thymus,4.2954359167655385
40976817,8650129,0.55,0.29,gzip1,GSM3745992,retina,4.7371336311863095
40281681,9028701,0.54,0.27,gzip1,ERS4228671,thymus,4.46151456339068
39452497,9750799,0.55,0.26,gzip1,GSM3576417,blood,4.04607837778217
38837233,9061547,0.53,0.27,gzip1,GSM4142872,lung,4.285938482689545
38629169,8676561,0.42,0.21,gzip1,GSM5051498,tonsil,4.452129017475933
37589041,8626639,0.59,0.25,gzip1,ERS4228673,thymus,4.3573216637441305
37297713,8131954,0.47,0.23,gzip1,GSM4037988,eye,4.586562221084871
36534993,7860276,0.46,0.23,gzip1,GSM4037987,eye,4.648054724795923
36391313,7788290,0.45,0.23,gzip1,GSM4037990,eye,4.672567790875789
36376625,7341905,0.45,0.23,gzip1,ERS4228665,thymus,4.954657544601844
36374033,8122839,0.4,0.19,gzip1,GSM5051494,tonsil,4.477995070442736
35837137,8753606,0.5,0.24,gzip1,GSM3576423,blood,4.093985610044592
35591313,7669725,0.44,0.22,gzip1,GSM3745993,retina,4.640494020320155
35062193,8442167,0.47,0.23,gzip1,GSM3576424,blood,4.153221915652699
34379633,7696306,0.4,0.19,gzip1,GSM3739218,bone_marrow,4.467030416929888
33786289,7347291,0.36,0.18,gzip1,GSM4037989,eye,4.598468877848992
33274289,7293608,0.36,0.18,gzip1,GSM4037994,eye,4.562116444974833
32362417,7255798,0.36,0.17,gzip1,GSM3739220,blood,4.460214713805429
32128785,6957687,0.35,0.17,gzip1,GSM4037991,eye,4.6177393435490846
31087281,7006771,0.34,0.17,gzip1,GSM3739219,blood,4.436748539377126
30432433,7043009,0.34,0.17,gzip1,GSM5051495,tonsil,4.320941943990133
29646705,5920173,0.31,0.16,gzip1,GSM3745994,retina,5.007743016969267
27353681,4937031,0.26,0.14,gzip1,GSM3773119,lung,5.540512303852254
26565073,4839822,0.26,0.14,gzip1,GSM3773108,lung,5.488853309067978
26287697,4757316,0.25,0.14,gzip1,GSM3773124,lung,5.525741195245386
25721681,6029668,0.3,0.15,gzip1,GSM3745995,retina,4.265853609187106
24054545,5307647,0.25,0.13,gzip1,GSM4037992,eye,4.532054411305047
23797777,5429409,0.31,0.15,gzip1,GSM3745996,retina,4.383124756304047
23654513,4251606,0.29,0.14,gzip1,GSM3773125,lung,5.56366535375103
23575121,5626475,0.37,0.17,gzip1,ERS4228663,thymus,4.190033902221195
23292305,5005521,0.37,0.17,gzip1,GSM4037984,eye,4.653322800963177
23051409,4189458,0.26,0.14,gzip1,GSM3773111,lung,5.502241340049238
22916369,5143919,0.3,0.15,gzip1,GSM4037993,eye,4.4550407967155
22750929,4087358,0.27,0.16,gzip1,GSM3773116,lung,5.566169882843637
22736177,5363450,0.36,0.18,gzip1,GSM3745997,retina,4.239095544845203
22366481,3985489,0.28,0.16,gzip1,GSM3773112,lung,5.611979107206167
21255281,4807286,0.27,0.14,gzip1,GSM4272897,muscle,4.421472115451421
18885841,3433824,0.31,0.14,gzip1,GSM3773117,lung,5.499944376881285
16951601,3956327,0.28,0.13,gzip1,GSM4272895,muscle,4.284681473498019
16397425,3575734,0.18,0.09,gzip1,GSM4037985,eye,4.585750785712808
14716273,2667899,0.14,0.08,gzip1,GSM3773114,lung,5.516053268883117
13050673,2887647,0.15,0.07,gzip1,GSM4037986,eye,4.519483510276706
11279345,2051921,0.11,0.06,gzip1,GSM3773121,lung,5.496968450539763
6153553,1547981,0.08,0.04,gzip1,GSM4272896,muscle,3.9752122280570625
4225457,1158470,0.06,0.03,gzip1,ERX2756725,decidua,3.64744620059216
10793068881,1977659616,2769.92,56.62,gzip9,GSM4213832,lung,5.457495715481102
10566779377,2084699535,2888.58,56.42,gzip9,GSM4213835,lung,5.068730145325235
9578652657,1878476371,2575.13,51.99,gzip9,GSM4213834,lung,5.099160577623257
9338318033,1749622106,2415.27,50.14,gzip9,GSM4213833,lung,5.337334274056092
8151007441,1510363741,2369.07,42.84,gzip9,GSM4080085,lung,5.396718167772805
7975082801,1522527394,2075.3,42.38,gzip9,GSM4213831,lung,5.238055375836476
7867318993,1310733648,1952.45,47.55,gzip9,ERS3861774,liver,6.002225551319638
6819876849,1273495411,1988.36,39.75,gzip9,GSM4080086,lung,5.355242578883545
6558625713,1158858401,1990.17,32.83,gzip9,ERS3861788,liver,5.659557463914869
6307464433,1169240296,1752.63,32.64,gzip9,GSM3735994,prostate,5.394497995474491
6250754513,1086193257,1926.26,36.94,gzip9,ERS3861844,liver,5.754735147467409
6207672785,1113366877,1667.19,31.99,gzip9,ERS3861798,liver,5.575586011438348
6104657073,1095513259,1693.15,32.64,gzip9,ERS3861790,liver,5.572417333015593
6002901585,1054429277,1547.55,32.25,gzip9,ERS3861807,liver,5.693033867647436
5936538289,1046228106,1550.06,30.6,gzip9,ERS3861810,liver,5.674229410350022
5821082161,1022528265,1786.61,35.27,gzip9,ERS3861808,liver,5.692832521358223
5781539793,1031817732,1558.91,30.47,gzip9,ERS3861821,liver,5.6032568676577075
5759692849,1061910151,1637.05,30.92,gzip9,GSM3439920,lung,5.423898475380522
5759513937,1022148802,1581.87,29.72,gzip9,ERS3861792,liver,5.634711820559371
5698326961,1021499698,1798.69,34.54,gzip9,ERS3861796,liver,5.57839319204576
5680479889,1019325667,1807.03,34.5,gzip9,ERS3861820,liver,5.572782156774632
4951964273,855707008,1664.54,30.02,gzip9,ERS3861848,liver,5.78698576347291
152787537,30011886,50.03,1.01,gzip9,GSM3557967,ovary,5.090900885069336
148339857,30342434,64.46,0.92,gzip9,GSM3148577,mammary,4.888858191139182
146076785,29934274,59.33,0.98,gzip9,GSM3711770,adipose,4.879917415067424
142603953,28086839,43.74,0.96,gzip9,GSM3319042,ovary,5.0772517690580985
138696017,29771772,51.5,0.75,gzip9,GSM3576430,ileum,4.658641648874646
131174961,27928663,52.29,0.83,gzip9,GSM3576420,blood,4.696786272941171
131146193,28714908,47.97,0.71,gzip9,GSM3576422,blood,4.567181374915079
129191057,24205612,47.94,0.66,gzip9,GSM3576400,rectum,5.3372357203775715
128734705,26697620,46.42,0.7,gzip9,GSM3148578,mammary,4.821954353983614
125914609,24457270,31.16,0.71,gzip9,GSM3319046,ovary,5.148350940231677
123848817,25931964,42.49,0.68,gzip9,GSM4037313,lung,4.775913501962289
120866609,25059654,43.13,0.64,gzip9,GSM3148579,mammary,4.823155539178633
120734065,25987546,52.65,0.75,gzip9,GSM3576415,blood,4.645843243529035
119721201,22305657,30.57,0.64,gzip9,ERX2756739,decidua,5.36730216016502
117692145,25526074,45.84,0.76,gzip9,GSM3711766,adipose,4.610663786369968
111830641,24505400,41.7,0.6,gzip9,GSM3576429,ileum,4.5635101242991345
109421553,20755823,32.95,0.68,gzip9,GSM3557966,ovary,5.27184843501508
106936753,20911703,40.54,0.55,gzip9,GSM3576398,rectum,5.113727609846027
104659537,21159969,39.12,0.56,gzip9,GSM3576401,rectum,4.94611012898932
100641969,22688779,36.82,0.54,gzip9,ERX2756721,decidua,4.4357595884732275
97709201,19375541,41.23,0.57,gzip9,GSM3576427,ileum,5.042914724290795
93297873,21035153,33.41,0.53,gzip9,GSM3711778,adipose,4.435331323713215
88070993,17900997,38.59,0.54,gzip9,GSM3576414,blood,4.919893176899588
83420657,17349067,36.48,0.51,gzip9,GSM3576403,rectum,4.8083656025998405
83146769,16051094,23.24,0.43,gzip9,GSM4142871,lung,5.180130961789894
81480465,17050037,35.94,0.5,gzip9,GSM3576405,rectum,4.778902532586879
80856081,18151467,30.31,0.45,gzip9,GSM3576419,blood,4.454520452809682
79369841,17165188,30.58,0.46,gzip9,GSM3576416,blood,4.623884166022534
78115537,16524929,29.79,0.42,gzip9,GSM3576413,blood,4.727132987984396
77677969,15761628,28.99,0.42,gzip9,GSM3576402,rectum,4.928296049113708
77434065,14942883,22.31,0.4,gzip9,GSM4142873,lung,5.182003031141982
76864849,15065796,22.12,0.4,gzip9,GSM4475050,lung,5.101944099070503
72001841,15109184,28.02,0.45,gzip9,ERX2756711,decidua,4.765435446414578
71654801,14038275,30.72,0.43,gzip9,GSM3576399,rectum,5.104245429014605
71335825,15940742,31.95,0.45,gzip9,GSM3576418,blood,4.475063017769186
70228305,15142670,30.33,0.53,gzip9,GSM3576426,ileum,4.637775570622618
69941073,14158015,30.01,0.51,gzip9,GSM3576406,rectum,4.940033825363231
60573777,12446366,24.37,0.46,gzip9,ERS4228662,thymus,4.866784168166033
59390705,13649509,28.43,0.43,gzip9,ERX2756724,decidua,4.351123912222777
59291281,12839904,29,0.45,gzip9,GSM4037323,lung,4.617735537586574
54840337,11121376,25.31,0.35,gzip9,GSM3576407,rectum,4.931074805851362
54639057,11465793,26.01,0.41,gzip9,GSM3576404,rectum,4.765397125170496
52738161,9947477,20.72,0.38,gzip9,ERS4228668,thymus,5.301662019424624
51447409,10562816,23.57,0.36,gzip9,GSM3576409,rectum,4.8706149004204935
49306513,9475252,19.44,0.31,gzip9,ERS4228669,thymus,5.203715215173169
48007249,8947851,18.96,0.28,gzip9,GSM4272901,muscle,5.365226689626369
47868657,10626850,17.04,0.26,gzip9,GSM3576425,blood,4.504501051581607
47022353,9890950,16.71,0.25,gzip9,GSM3576421,blood,4.754078526329624
44523953,8686485,18.09,0.28,gzip9,ERS4228672,thymus,5.125658192007469
43297457,8383887,13.78,0.23,gzip9,GSM4272902,muscle,5.1643655263960495
43097105,9193257,18.13,0.27,gzip9,GSM3576411,blood,4.68790386258102
42101361,8647684,11.39,0.22,gzip9,GSM5051497,tonsil,4.8685128873811765
42072625,8089371,18.44,0.25,gzip9,GSM3576397,rectum,5.200976070945442
42002865,8284175,13.78,0.27,gzip9,GSM3319047,ovary,5.0702532237670015
41971121,8365491,16.94,0.26,gzip9,ERS4228670,thymus,5.017173648265237
40976817,7730179,15.6,0.24,gzip9,GSM3745992,retina,5.300888504651703
40281681,7712271,15.4,0.25,gzip9,ERS4228671,thymus,5.223063478967479
39452497,8604252,17.79,0.25,gzip9,GSM3576417,blood,4.585232626845425
38837233,7906006,18.18,0.25,gzip9,GSM4142872,lung,4.912370797593627
38629169,7872948,12.57,0.24,gzip9,GSM5051498,tonsil,4.906569813492989
37589041,7354400,12.97,0.2,gzip9,ERS4228673,thymus,5.111095534645926
37297713,7281874,11.37,0.23,gzip9,GSM4037988,eye,5.1219937340305535
36534993,6995927,9.93,0.2,gzip9,GSM4037987,eye,5.222323360435293
36391313,6970283,9.12,0.19,gzip9,GSM4037990,eye,5.220923311148199
36376625,6182035,11.96,0.22,gzip9,ERS4228665,thymus,5.884247662784181
36374033,7387705,12.69,0.27,gzip9,GSM5051494,tonsil,4.923590343685895
35837137,7778562,16.11,0.24,gzip9,GSM3576423,blood,4.6071673658961645
35591313,6700945,17.63,0.27,gzip9,GSM3745993,retina,5.311387125248753
35062193,7481408,14.26,0.22,gzip9,GSM3576424,blood,4.686576778061028
34379633,7006278,11.73,0.21,gzip9,GSM3739218,bone_marrow,4.9069752870211545
33786289,6546612,10.13,0.21,gzip9,GSM4037989,eye,5.160881536892671
33274289,6458687,11.49,0.22,gzip9,GSM4037994,eye,5.151865851371959
32362417,6606766,11.15,0.22,gzip9,GSM3739220,blood,4.898374938661366
32128785,6222070,9.7,0.19,gzip9,GSM4037991,eye,5.163681057911595
31087281,6368076,10.63,0.19,gzip9,GSM3739219,blood,4.881738377494239
30432433,6393256,10.53,0.2,gzip9,GSM5051495,tonsil,4.760083594337533
29646705,5142542,11.9,0.17,gzip9,GSM3745994,retina,5.764990349130838
27353681,4189941,9.8,0.15,gzip9,GSM3773119,lung,6.528416748589061
26565073,4099454,9.54,0.15,gzip9,GSM3773108,lung,6.480149063753368
26287697,4050202,9.01,0.15,gzip9,GSM3773124,lung,6.49046566072507
25721681,5381464,9.91,0.16,gzip9,GSM3745995,retina,4.779680956706205
24054545,4724759,7.61,0.15,gzip9,GSM4037992,eye,5.091168671248629
23797777,4847673,9.21,0.15,gzip9,GSM3745996,retina,4.909113506624725
23654513,3611318,8.56,0.14,gzip9,GSM3773125,lung,6.550105252431384
23575121,4825727,9.52,0.15,gzip9,ERS4228663,thymus,4.885299354895127
23292305,4478777,7.51,0.15,gzip9,GSM4037984,eye,5.200594939198804
23051409,3546992,8.51,0.13,gzip9,GSM3773111,lung,6.498861288663747
22916369,4548361,7.7,0.15,gzip9,GSM4037993,eye,5.0383795393549455
22750929,3461213,8.21,0.12,gzip9,GSM3773116,lung,6.573108618279199
22736177,4777839,8.85,0.14,gzip9,GSM3745997,retina,4.7586737435062165
22366481,3389956,7.85,0.12,gzip9,GSM3773112,lung,6.597867641939895
21255281,4231871,6.87,0.13,gzip9,GSM4272897,muscle,5.022667515148737
18885841,2899119,7.03,0.1,gzip9,GSM3773117,lung,6.514337976468023
16951601,3412851,5.91,0.1,gzip9,GSM4272895,muscle,4.966991234015198
16397425,3192435,5.01,0.11,gzip9,GSM4037985,eye,5.136337936402777
14716273,2254973,5.42,0.08,gzip9,GSM3773114,lung,6.5261415546882375
13050673,2565079,4.32,0.08,gzip9,GSM4037986,eye,5.087824975371129
11279345,1732356,4.09,0.06,gzip9,GSM3773121,lung,6.510985617274971
6153553,1332438,2.43,0.04,gzip9,GSM4272896,muscle,4.6182659155623
4225457,1036498,1.89,0.02,gzip9,ERX2756725,decidua,4.076666814600704
10793068881,2037458224,37.66,24.03,zst01,GSM4213832,lung,5.297320334652418
10566779377,2069276839,37.18,23.03,zst01,GSM4213835,lung,5.106508311428503
9719402225,1963056201,34.94,22.53,zst01,GSM4213837,lung,4.951158413115651
9578652657,1872370018,33.75,20.79,zst01,GSM4213834,lung,5.115790450026315
9338318033,1799657675,27.66,17.61,zst01,GSM4213833,lung,5.188941298516675
9029470673,1827557294,32.27,19.43,zst01,GSM4213836,lung,4.9407319281559
8151007441,1526557891,28.66,18.44,zst01,GSM4080085,lung,5.339468282896584
7975082801,1573557993,23.55,15.1,zst01,GSM4213831,lung,5.0681848628886215
7867318993,1367867803,22.78,16.01,zst01,ERS3861774,liver,5.751519975647822
6819876849,1284006330,19.96,13.08,zst01,GSM4080086,lung,5.311404383029794
6558625713,1197547742,22.57,15.3,zst01,ERS3861788,liver,5.4767133559506975
6307464433,1185268631,18.48,12.27,zst01,GSM3735994,prostate,5.3215484389209315
6250754513,1120204043,21.47,13.57,zst01,ERS3861844,liver,5.58001424120909
6207672785,1136139102,21.54,13.46,zst01,ERS3861798,liver,5.463831650607163
6104657073,1124196241,20.95,13.46,zst01,ERS3861790,liver,5.430241491974532
6002901585,1085719135,28.68,18.66,zst01,ERS3861807,liver,5.528963607148731
5936538289,1078339299,23.23,13.87,zst01,ERS3861810,liver,5.5052600739908675
5877956209,1091534690,26.37,21.58,zst01,ERS3861787,liver,5.385038389389163
5821082161,1052809390,29.38,21.03,zst01,ERS3861808,liver,5.5290940756142
5781539793,1060657776,20.11,20.18,zst01,ERS3861821,liver,5.450900303398144
